Title,year,population_wdi,pop_under_npl,rate,gini,comparability,source,link
MYS,2013,30134807,,,,,,
MYS,2014,30606459,184251,0.6,41.349,Yes,Department of Statistics Malaysia,
MYS,2015,31068833,,,,,,
MYS,2016,31526418,2404146,7.6,41.037,No,Department of Statistics Malaysia,
MYS,2017,31975806,,,,,,
MYS,2018,32399271,,,,,,
MYS,2019,32804020,1821288,5.6,40.7,Yes,Department of Statistics Malaysia,
MYS,2020,33199993,2725582,8.4,41.1,No,Department of Statistics Malaysia,
MYS,2021,33573874,,,,,,
MYS,2022,33938221,2027282,6.2,40.4,Yes,Department of Statistics Malaysia,
MYS,2023,34308525,,,,,,
MYS,2024,34671894,,5.8,39,,The 13th Malaysia Plan,
NAM,2000,1818647,,,,,,
NAM,2001,1857048,,,,,,
NAM,2002,1889970,,,,,,
NAM,2003,1917464,748924,37.7,63.31876,Yes,,
NAM,2004,1942082,,,,,,
NAM,2005,1966582,,,,,,
NAM,2006,1991888,,,,,,
NAM,2007,2018600,,,,,,
NAM,2008,2047056,,,,,,
NAM,2009,2077394,487900,28.7,60.96518,Yes,Namibia Statistics Agency,
NAM,2010,2109811,,,,,,
NAM,2011,2146325,,,,,,
NAM,2012,2194654,,,,,,
NAM,2013,2252508,,,,,,
NAM,2014,2312139,,,,,,
NAM,2015,2374300,422048,17.4,59.06661,Yes,"NHIES 2015/2016 survey report, Namibia Statistics Agency",
NAM,2016,2439213,,,,,,
NAM,2017,2506853,,,,,,
NAM,2018,2577327,,,,,,
NAM,2019,2650494,,,,,,
NAM,2020,2728762,,,,,,
NAM,2021,2810548,,,,,,
NAM,2022,2889662,,,,,,
NAM,2023,2963095,,,,,,
NAM,2024,3030131,,,,,,
NER,2000,11622665,,,,,,
NER,2001,12031430,,,,,,
NER,2002,12456517,,,,,,
NER,2003,12900790,,,,,,
NER,2004,13366885,,,,,,
NER,2005,13855221,,,,,,
NER,2006,14365168,,,,,,
NER,2007,14897873,,,,,,
NER,2008,15455175,,,,,,
NER,2009,16037915,,,,,,
NER,2010,16647543,,,,,,
NER,2011,17283112,8344607,48.9,,Yes,WDI,
NER,2012,17954407,,,,,,
NER,2013,18653199,,,,,,
NER,2014,19372014,8520957,44.5,,Yes,WDI,
NER,2015,20128124,,,,,,
NER,2016,20921743,,,,,,
NER,2017,21737922,,,,,,
NER,2018,22577058,8932835,40.8,35,No,NSO,
NER,2019,23443393,,,,,,
NER,2020,24333639,,,,,,
NER,2021,25252722,9933071,41.2,30,Yes,NSO,
NER,2022,26207977,,,,,,
NER,2023,27202843,,,,,,
NER,2024,28238972,,,,,,
NGA,2000,122851984,,,,,,
NGA,2001,126152678,,,,,,
NGA,2002,129583026,,,,,,
NGA,2003,133119801,63874704,48.4,40.06358,Yes,WDI,
NGA,2004,136756848,,,,,,
NGA,2005,140490722,,,,,,
NGA,2006,144329764,,,,,,
NGA,2007,148294028,,,,,,
NGA,2008,152382506,,,,,,
NGA,2009,156595758,,,,,,
NGA,2010,160952853,,,,,,
NGA,2011,165463745,,,,,,
NGA,2012,170075932,,,,,,
NGA,2013,174726123,,,,,,
NGA,2014,179379016,,,,,,
NGA,2015,183995785,,,,,,
NGA,2016,188666931,,,,,,
NGA,2017,193495907,,,,,,
NGA,2018,198387623,82912448,40.09,35.1,No,NBS,
NGA,2019,203304492,,,,,,
NGA,2020,208327405,,,,,,
NGA,2021,213401323,,,,,,
NGA,2022,218541212,,,,,,
NGA,2023,223804632,125778203,56.2,33.9,Yes,NBS,
NGA,2024,229152206,,,,,,
NIC,2000,5123222,,,,,,
NIC,2001,5192764,2336144,45.8,52.87751,Yes,"INIDE / EMNV 2001, 2005, 2009, 2014, and 2016",
NIC,2002,5259006,,,,Yes,,
NIC,2003,5323062,,,,Yes,,
NIC,2004,5386223,,,,Yes,,
NIC,2005,5454678,2598215,48.3,48.82218,Yes,"INIDE / EMNV 2001, 2005, 2009, 2014, and 2016",
NIC,2006,5529811,,,,Yes,,
NIC,2007,5607453,,,,Yes,,
NIC,2008,5687744,,,,Yes,,
NIC,2009,5770639,2408297,42.5,43.94216,Yes,"INIDE / EMNV 2001, 2005, 2009, 2014, and 2016",
NIC,2010,5855734,,,,,,
NIC,2011,5942553,,,,Yes,,
NIC,2012,6030607,,,,Yes,,
NIC,2013,6119379,,,,Yes,,
NIC,2014,6208676,1780143,29.6,46.15629,Yes,"INIDE / EMNV 2001, 2005, 2009, 2014, and 2016",
NIC,2015,6298598,,,,Yes,,
NIC,2016,6389235,1531332,24.9,,,"INIDE / EMNV 2001, 2005, 2009, 2014, and 2016",
NIC,2017,6480532,,,,,,
NIC,2018,6572233,,,,,,
NIC,2019,6663924,,,,,,
NIC,2020,6755895,,,,,,
NIC,2021,6850540,,,,,,
NIC,2022,6948392,,,,,,
NIC,2023,7046310,,,,,,
NIC,2024,7142529,,,,,,
NPL,2000,24559500,,,,,,
NPL,2001,24956071,,,,,,
NPL,2002,25332178,,,,,,
NPL,2003,25682908,,,,,,
NPL,2004,26003965,,,,,,
NPL,2005,26285110,,,,,,
NPL,2006,26518971,,,,,,
NPL,2007,26713655,,,,,,
NPL,2008,26881544,,,,,,
NPL,2009,27026941,,,,,,
NPL,2010,27161567,6809040,25.2,32.84059,No,,
NPL,2011,27266399,,,,,,
NPL,2012,27330694,,,,,,
NPL,2013,27381555,,,,,,
NPL,2014,27462106,,,,,,
NPL,2015,27610325,,,,,,
NPL,2016,27861186,,,,,,
NPL,2017,28183426,,,,,,
NPL,2018,28506712,,,,,,
NPL,2019,28832496,,,,,,
NPL,2020,29348627,,,,,,
NPL,2021,30034989,,,,,,
NPL,2022,30547580,5911660,20.27,30.02,No,,
NPL,2023,30896590,,,,,,
NPL,2024,31240314,,,,,,
PAK,2000,154369924,,,,,,
PAK,2001,159217727,93864112,64.3,30.36714,No,,
PAK,2002,163262807,,,,,,
PAK,2003,166876680,,,,,,
PAK,2004,170648620,80995648,51.7,32.50978,Yes,,
PAK,2005,174372098,80793216,50.4,32.7234,Yes,,
PAK,2006,178069984,,,,,,
PAK,2007,181924521,74003376,44.1,31.62473,Yes,,
PAK,2008,185931955,,,,,,
PAK,2009,190123222,,,,,,
PAK,2010,194454498,66028268,36.8,29.80492,Yes,,
PAK,2011,198602738,66552480,36.3,30.93397,Yes,,
PAK,2012,202205861,,,,,,
PAK,2013,205337562,56421936,29.5,30.68979,Yes,,
PAK,2014,208251628,,,,,,
PAK,2015,210969298,48460752,24.3,33.45022,Yes,,
PAK,2016,213524840,,,,,,
PAK,2017,216379655,,,,,,
PAK,2018,219731479,46456772,21.89,28.426,Yes,,
PAK,2019,223293280,,,,,,
PAK,2020,227196741,,,,,,
PAK,2021,231402117,,,,,,
PAK,2022,235824862,,,,,,
PAK,2023,240485658,,,,,,
PAK,2024,249948883,,,,,,
PAN,2000,3001731,1148502,37.9,,,Minstry of Economics and Finance,
PAN,2001,3061024,,,,,,
PAN,2002,3120990,,,,,,
PAN,2003,3181608,,,,,,
PAN,2004,3243311,,,,,,
PAN,2005,3305868,1218950,36.6,,Yes,Ministerio de Economía y Finanzas. Poverty line is absolute. Government estimate.  ,
PAN,2006,3368573,1299100,38.3,,Yes,Ministerio de Economía y Finanzas. Poverty line is absolute. Government estimate.  ,
PAN,2007,3431614,1260640,36.5,,Yes,Ministerio de Economía y Finanzas. Poverty line is absolute. Government estimate.  ,
PAN,2008,3495276,1188499,33.8,52.69338,Yes,Ministerio de Economía y Finanzas. Poverty line is absolute. Government estimate.  ,
PAN,2009,3559343,1195515,33.4,51.77117,Yes,Ministerio de Economía y Finanzas. Poverty line is absolute. Government estimate.  ,
PAN,2010,3623617,1085680,29.8,51.60976,Yes,Ministerio de Economía y Finanzas. Poverty line is absolute. Government estimate.  ,
PAN,2011,3688674,1023348,27.6,51.34831,Yes,Ministerio de Economía y Finanzas. Poverty line is absolute. Government estimate.  ,
PAN,2012,3754862,999829,26.5,51.73996,Yes,Ministerio de Economía y Finanzas. Poverty line is absolute. Government estimate.  ,
PAN,2013,3821556,990323,25.8,51.4572,Yes,Ministerio de Economía y Finanzas. Poverty line is absolute. Government estimate.  ,
PAN,2014,3888793,999420,25.6,50.46687,Yes,Ministerio de Economía y Finanzas. Poverty line is absolute. Government estimate.  ,
PAN,2015,3957099,912927,23,50.80666,Yes,Ministerio de Economía y Finanzas. Poverty line is absolute. Government estimate.  ,
PAN,2016,4026336,891540,22.1,50.40773,Yes,Ministerio de Economía y Finanzas. Poverty line is absolute. Government estimate.  ,
PAN,2017,4096063,848408,20.7,49.8885,Yes,Ministerio de Economía y Finanzas. Poverty line is absolute. Government estimate.  ,
PAN,2018,4165255,911599,21.4,49.21247439,Yes,Ministerio de Economía y Finanzas. Poverty line is absolute. Government estimate.  ,
PAN,2019,4232532,917069,21.5,47,Yes,Ministerio de Economía y Finanzas. Poverty line is absolute. Government estimate.  ,
PAN,2020,4294396,,,,,,
PAN,2021,4351267,969729,21.8,48,Yes,Ministerio de Economía y Finanzas. Poverty line is absolute. Government estimate. ,
PAN,2022,4408581,,22.2,46,Yes,Ministerio de Economía y Finanzas. Poverty line is absolute. Government estimate.  Ministerio de Economía y Finanzas. Poverty line is absolute. Government estimate.  ,
PAN,2023,4468087,,21.7,46,Yes,Ministerio de Economía y Finanzas. Poverty line is absolute. Government estimate.,
PAN,2024,4527960,,,,,,
PER,2000,26654439,,,,,,
PER,2001,27014909,,,,,,
PER,2002,27334503,,,,,,
PER,2003,27623341,,,,,,
PER,2004,27893911,16009365,58.7,49.2,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,
PER,2005,28147267,15351388,55.6,50.7,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,
PER,2006,28381078,13751372,49.2,49.5,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,
PER,2007,28600387,11996115,42.4,50,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,
PER,2008,28806185,10683459,37.3,47.6,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,
PER,2009,29009326,9715505,33.5,47.3,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,
PER,2010,29229572,9047083,30.8,45.7,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,
PER,2011,29477721,8273277,27.8,44.9,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,
PER,2012,29749589,7781013,25.8,44.64028,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,
PER,2013,30038809,7305206,23.9,44.09112,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,
PER,2014,30353951,7030951,22.7,43.57367,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,cdn.www.gob.pe/uploads/document/file/6469130/5558432-peru-evolucion-de-la-pobreza-monetaria-2014-2023.pdf?v=1718204242
PER,2015,30711863,6840114,21.8,43.50259,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,cdn.www.gob.pe/uploads/document/file/6469130/5558432-peru-evolucion-de-la-pobreza-monetaria-2014-2023.pdf?v=1718204242
PER,2016,31132779,6577185,20.7,43.67037,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,cdn.www.gob.pe/uploads/document/file/6469130/5558432-peru-evolucion-de-la-pobreza-monetaria-2014-2023.pdf?v=1718204242
PER,2017,31605486,6979910,21.7,43.31723,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,cdn.www.gob.pe/uploads/document/file/6469130/5558432-peru-evolucion-de-la-pobreza-monetaria-2014-2023.pdf?v=1718204242
PER,2018,32203944,6638577,20.5,42.3821,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,cdn.www.gob.pe/uploads/document/file/6469130/5558432-peru-evolucion-de-la-pobreza-monetaria-2014-2023.pdf?v=1718204242
PER,2019,32824861,6600659,20.2,41.55377,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,cdn.www.gob.pe/uploads/document/file/6469130/5558432-peru-evolucion-de-la-pobreza-monetaria-2014-2023.pdf?v=1718204242
PER,2020,33304756,10000001,30.1,44.9,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,cdn.www.gob.pe/uploads/document/file/6469130/5558432-peru-evolucion-de-la-pobreza-monetaria-2014-2023.pdf?v=1718204242
PER,2021,33715471,8556144,25.9,40.4,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,cdn.www.gob.pe/uploads/document/file/6469130/5558432-peru-evolucion-de-la-pobreza-monetaria-2014-2023.pdf?v=1718204242
PER,2022,34049588,9184000,27.5,40.7,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,cdn.www.gob.pe/uploads/document/file/6469130/5558432-peru-evolucion-de-la-pobreza-monetaria-2014-2023.pdf?v=1718204242
PER,2023,34352719,9780000,29,40.7,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,cdn.www.gob.pe/uploads/document/file/6469130/5558432-peru-evolucion-de-la-pobreza-monetaria-2014-2023.pdf?v=1718204242
PER,2024,34683441,9395000,27.6,42,Yes,INEI. Encuesta Nacional de Hogares; Moderate Poverty Line (individuals); Estimates based on new methodology since 2004; Not comparable with prior series (www.inei.gob.pe). Poverty line is absolute. Government estimate.,cdn.www.gob.pe/uploads/document/file/8058556/6763186-peru-evolucion-de-la-pobreza-monetaria-2015-2024.pdf?v=1747173826
PHL,2000,77958223,,,,,,
PHL,2001,79626086,,,,,,
PHL,2002,81285572,,,,,,
PHL,2003,82942837,,,,,,
PHL,2004,84607501,,,,,,
PHL,2005,86261250,,,,,,
PHL,2006,87901835,23357304,26.6,47.19773,Yes,WDI,
PHL,2007,89561377,,,,,,
PHL,2008,91252326,,,,,,
PHL,2009,92946951,24254092,26.3,46.30939,Yes,WDI,
PHL,2010,94636700,,,,,,
PHL,2011,96337913,,,,,,
PHL,2012,98032317,24410394,25.2,46.4929,Yes,WDI,
PHL,2013,99700107,,,,,,
PHL,2014,101325201,,,,,,
PHL,2015,103031365,23695842,23.5,44.351,No,WDI,
PHL,2016,104875266,,,,,,
PHL,2017,106738501,,,,,,
PHL,2018,108568836,,16.7,42.3,Yes,Philippine Statistics Authority,
PHL,2019,110380804,,,,,,
PHL,2020,112190977,,,,,,
PHL,2021,113880328,19900000,18.1,40.7,Yes,Philippine Statistics Authority,
PHL,2022,115559009,,,,,,
PHL,2023,117337368,17538900,15.5,39.09,Yes,Philippine Statistics Authority,
PHL,2024,119106232,,,,,,
PNG,2000,5508297,,,,,,
PNG,2001,5698489,,,,,,
PNG,2002,5892596,,,,,,
PNG,2003,6090980,,,,,,
PNG,2004,6293166,,,,,,
PNG,2005,6498818,,,,,,
PNG,2006,6708217,,,,,,
PNG,2007,6921066,,,,,,
PNG,2008,7137988,,,,,,
PNG,2009,7358890,2772031,39.9,,,WDI,
PNG,2010,7583269,,,,,,
PNG,2011,7806637,,,,,,
PNG,2012,8026545,,,,,,
PNG,2013,8245627,,,,,,
PNG,2014,8464153,,,,,,
PNG,2015,8682174,,,,,,
PNG,2016,8899169,,,,,,
PNG,2017,9114796,,,,,,
PNG,2018,9329227,,,,,,
PNG,2019,9542486,,,,,,
PNG,2020,9749640,,,,,,
PNG,2021,9949437,,,,,,
PNG,2022,10142619,,,,,,
PNG,2023,10329931,,,,,,
PNG,2024,10515788,,,,,,
POL,2000,38258629,,,,,,
POL,2001,38248076,,,,,,
POL,2002,38230364,,,,,,
POL,2003,38204570,,,,,,
POL,2004,38182222,,,34.446,Yes,,
POL,2005,38165445,,,34.507,Yes,,
POL,2006,38141267,,,34.035,Yes,,
POL,2007,38120560,,,33.966,Yes,,
POL,2008,38125759,6708353,17.6,33.85,Yes,"Population data: WDI; 
Poverty and Gini: Statistics Poland",
POL,2009,38151603,6597507,17.3,33.55049207,Yes,"Population data: WDI; 
Poverty and Gini: Statistics Poland",
POL,2010,38042794,6615979,17.4,34.23678769,Yes,"Population data: WDI; 
Poverty and Gini: Statistics Poland",
POL,2011,38063255,6432599,16.9,33.76,Yes,"Population data: WDI; 
Poverty and Gini: Statistics Poland",
POL,2012,38063164,6204398,16.3,33.8,Yes,"Population data: WDI; 
Poverty and Gini: Statistics Poland",
POL,2013,38040196,6166131,16.2,33.76,Yes,"Population data: WDI; 
Poverty and Gini: Statistics Poland",
POL,2014,38011735,6158893,16.2,32.6,Yes,"Population data: WDI; 
Poverty and Gini: Statistics Poland",
POL,2015,37986412,5890870,15.5,32.21,Yes,"Population data: WDI; 
Poverty and Gini: Statistics Poland",
POL,2016,37970087,5277442,13.9,30.44253485,Yes,"Population data: WDI; 
Poverty and Gini: Statistics Poland",
POL,2017,37974826,3748377,13.4,29.78,Yes,"Population data: WDI; 
Poverty and Gini: Statistics Poland",
POL,2018,37974750,5392690,14.2,29.9,Yes,"Population data: WDI; 
Poverty and Gini: Statistics Poland",
POL,2019,37965475,4936466,13,30.1,Yes,"Population data: WDI; 
Poverty and Gini: Statistics Poland",
POL,2020,37899070,4479060,11.8,31.3,No,Population data: Eurostat; Poverty and Gini: Statistics Poland,
POL,2021,37747124,4616480,12.1,31.9,Yes,"Population data: WDI
; Poverty and Gini: Statistics Poland",
POL,2022,36821749,4443201,11.7,31.4,Yes,"Population data: WDI; 
Poverty and Gini: Statistics Poland",
POL,2023,36685849,4475857,12.2,31.5,Yes,Population data: WDI,
POL,2024,36620970,4861776,13.3,30,Yes,Population data: WDI,
PRY,2000,5123819,,,,,,
PRY,2001,5211541,,,54.75742817,,,
PRY,2002,5286512,3179570,57.72,57.33153224,Yes,https://www.ine.gov.py/publication-single.php?codec=MTEx,
PRY,2003,5353254,2884169,51.43,55.07515669,Yes,https://www.ine.gov.py/publication-single.php?codec=MTEx,
PRY,2004,5416324,2782284,48.78,52.40107179,Yes,https://www.ine.gov.py/publication-single.php?codec=MTEx,
PRY,2005,5476878,2599859,44.86,51.50905252,Yes,https://www.ine.gov.py/publication-single.php?codec=MTEx,
PRY,2006,5534675,2873746,48.85,53.13692689,Yes,https://www.ine.gov.py/publication-single.php?codec=MTEx,
PRY,2007,5590145,2704460,45.33,52.95812488,Yes,https://www.ine.gov.py/publication-single.php?codec=MTEx,
PRY,2008,5645148,2611750,43.19,50.81498027,Yes,https://www.ine.gov.py/publication-single.php?codec=MTEx,
PRY,2009,5702574,2549793,41.61,49.26810861,Yes,https://www.ine.gov.py/publication-single.php?codec=MTEx,
PRY,2010,5768613,2419368,38.96,51.10670328,Yes,https://www.ine.gov.py/publication-single.php?codec=MTEx,
PRY,2011,5843939,2330588,37.03,52.43673325,Yes,https://www.ine.gov.py/publication-single.php?codec=MTEx,
PRY,2012,5923322,2001161,31.37,47.72906601,Yes,https://www.ine.gov.py/publication-single.php?codec=MTEx,
PRY,2013,6005652,1810407,28,48.23915064,Yes,https://www.ine.gov.py/publication-single.php?codec=MTEx,
PRY,2014,6090721,1780992,27.18,51.10784769,Yes,https://www.ine.gov.py/publication-single.php?codec=MTEx,
PRY,2015,6177950,1764678,26.58,47.81344533,Yes,https://www.ine.gov.py/publication-single.php?codec=MTEx,
PRY,2016,6266615,1940924,28.86,48.24475348,Yes,https://www.ine.gov.py/publication-single.php?codec=MTEx,
PRY,2017,6355404,1798182,26.4,48.79935193,Yes,https://www.ine.gov.py/publication-single.php?codec=MTEx,
PRY,2018,6443328,1680794,24.2,46.11169089,Yes,https://www.ine.gov.py/publication-single.php?codec=MTEx,
PRY,2019,6530026,1656783,23.51,45.83663,Yes,https://www.ine.gov.py/publication-single.php?codec=MTEx,
PRY,2020,6618695,1924412,26.9,43.7,Yes,https://www.ine.gov.py/publication-single.php?codec=MTEx,
PRY,2021,6703799,1977967,26.9,43.1084,Yes,,
PRY,2022,6780744,1488236,25.5,44.8,No,INE. Encuesta Permanente de Hogares Continua; Moderate Poverty Line (individuals). Poverty line is absolute. Government estimate.,www.ine.gov.py/Publicaciones/Biblioteca/documento/246/Pobreza%20Monetaria_%20EPHC%202023_INE..pdf
PRY,2023,6861524,1330892,22.7,44.4,Yes,INE. Encuesta Permanente de Hogares Continua; Moderate Poverty Line (individuals). Poverty line is absolute. Government estimate.,www.ine.gov.py/Publicaciones/Biblioteca/documento/246/Pobreza%20Monetaria_%20EPHC%202023_INE..pdf
PRY,2024,6780000,1189945,20.1,,Yes,INE. Encuesta Permanente de ,www.ine.gov.py/Publicaciones/Biblioteca/documento/271/Pobreza%20Monetaria_%20EPHC%202024_INE.pdf
PSE,2000,2922153,,,,,,
PSE,2001,2997784,,,,,,
PSE,2002,3075373,,,,,,
PSE,2003,3154969,,,,,,
PSE,2004,3236626,838286,25.9,34.04466,Yes,Palestinian Central Bureau of Statistics,
PSE,2005,3320396,806856,24.3,34.74262,Yes,Palestinian Central Bureau of Statistics,
PSE,2006,3406334,817520,24,33.95928,Yes,Palestinian Central Bureau of Statistics,
PSE,2007,3494496,1090283,31.2,35.60608,Yes,Palestinian Central Bureau of Statistics,
PSE,2008,3591977,,,,,,
PSE,2009,3689099,836701,22.6,34.35618,Yes,Palestinian Central Bureau of Statistics,
PSE,2010,3786161,979453,25.7,35.29443,No,Palestinian Central Bureau of Statistics,
PSE,2011,3882986,1013179,25.8,34.41524,Yes,Palestinian Central Bureau of Statistics,
PSE,2012,3979998,,,,,,
PSE,2013,4076708,,,,,,
PSE,2014,4173398,,,,,,
PSE,2015,4270092,,,,,,
PSE,2016,4367088,1329057,29.2,33.69004,Yes,Palestinian Central Bureau of Statistics,
PSE,2017,4454805,,,,,,
PSE,2018,4569087,,,,,,
PSE,2019,4685306,,,,,,
PSE,2020,4803269,,,,,,
PSE,2021,4922749,,,,,,
PSE,2022,5043612,,,,,,
PSE,2023,5165775,1799909,32.8,33.27518297,Yes,Palestinian Central Bureau of Statistics,
PSE,2024,5237085,,,,,,
ROU,2000,22442971,,17,,,EUROSTAT,
ROU,2001,22131970,,18,,Yes,EUROSTAT,
ROU,2002,21730496,,,,,,
ROU,2003,21574326,,,,,,
ROU,2004,21451748,,,,,,
ROU,2005,21319685,,,,,,
ROU,2006,21193760,5213665,24.6,38.3,No,EUROSTAT,
ROU,2007,20882982,4928384,23.6,35.9,Yes,EUROSTAT,
ROU,2008,20537875,4538870,22.1,34.5,Yes,EUROSTAT,
ROU,2009,20367487,4399377,21.6,33.5,Yes,EUROSTAT,
ROU,2010,20246871,4515052,22.3,33.5,Yes,EUROSTAT,
ROU,2011,20147528,4613784,22.9,34,Yes,EUROSTAT,
ROU,2012,20058035,4613348,23,34.6,Yes,EUROSTAT,
ROU,2013,19983693,5015907,25.1,35,Yes,EUROSTAT,
ROU,2014,19908979,5056881,25.4,37.4,Yes,EUROSTAT,
ROU,2015,19815616,5013317,25.3,34.7,Yes,EUROSTAT,
ROU,2016,19702267,4649750,23.6,33.1,Yes,EUROSTAT,
ROU,2017,19588715,4603060,23.5,35.1,Yes,EUROSTAT,
ROU,2018,19473970,4648968,23.8,34.8,Yes,EUROSTAT,
ROU,2019,19371648,4542983,23.4,33.8,Yes,EUROSTAT,
ROU,2020,19265250,4347864,22.5,34.3,Yes,EUROSTAT,
ROU,2021,19122059,4039409,21.2,32,Yes,EUROSTAT,
ROU,2022,19047009,3970000,21.1,31,Yes,EUROSTAT,
ROU,2023,19056116,3595000,19,28,Yes,EUROSTAT,
ROU,2024,18392332,,,,,,
RWA,2000,8109989,4727139,58.9,50.7,,EICV 1 survey (National Institute of Statistics Rwanda),
RWA,2001,8223941,,,,,,
RWA,2002,8372306,,,,,,
RWA,2003,8567992,,,,,,
RWA,2004,8791853,,,,,,
RWA,2005,9026299,5098314,56.7,52.2,Yes,EICV 2 survey (National Institute of Statistics Rwanda),
RWA,2006,9270066,,,,,,
RWA,2007,9523168,,,,,,
RWA,2008,9781996,,,,,,
RWA,2009,10043737,,,,,,
RWA,2010,10309031,4600832,44.9,49,Yes,EICV 3 survey (National Institute of Statistics Rwanda),
RWA,2011,10576932,,,,,,
RWA,2012,10840334,,,,,,
RWA,2013,11101350,4326474,39.1,44.7,No,EICV 4 survey (National Institute of Statistics Rwanda),
RWA,2014,11368451,,,,,,
RWA,2015,11642959,,,,,,
RWA,2016,11930899,4552488,38.2,42.9,Yes,EICV 5 survey  (National institute of Statistics Rwanda) ,
RWA,2017,12230339,,,,,,
RWA,2018,12531808,,,,,,
RWA,2019,12835028,,,,,,
RWA,2020,13146362,,,,,,
RWA,2021,13461888,,,,,,
RWA,2022,13776698,,,,,,
RWA,2023,14094683,3797534,27.4,37,No,EICV 7 Survey (National Institute of Statistics of Rwanda,
RWA,2024,14414910,,,,,,
SDN,2000,26298773,,,,,,
SDN,2001,26947253,,,,,,
SDN,2002,27570318,,,,,,
SDN,2003,28188977,,,,,,
SDN,2004,28831550,,,,,,
SDN,2005,29540577,,,,,,
SDN,2006,30332968,,,,,,
SDN,2007,31191163,,,,,,
SDN,2008,32065241,,,,,,
SDN,2009,32948155,15647538,46.5,,Yes,WDI,
SDN,2010,33739933,,,,,,
SDN,2011,34419624,,,,,,
SDN,2012,35159792,,,,,,
SDN,2013,35990704,,,,,,
SDN,2014,37003245,,,,,,
SDN,2015,38171178,,,,,,
SDN,2016,39377169,,,,,,
SDN,2017,40679828,,,,,,
SDN,2018,41999059,,,,,,
SDN,2019,43232093,,,,,,
SDN,2020,44440486,,,,,,
SDN,2021,45657202,,,,,,
SDN,2022,46874204,,,,,,
SDN,2023,48109006,,,,,,
SDN,2024,49358231,,,,,,
SEN,2000,9704287,,,,,,
